Order_ID,Order_Date,Region,Product_Category,Product_Name,Quantity,Price,Total_Sales
5591,2023-08-21 22:00:00,East,Clothing,Sofa,4,3371,13484
5592,2023-08-21 23:00:00,East,Electronics,Laptop,3,2930,8790
5593,2023-08-22 00:00:00,East,Clothing,Sofa,4,3187,12748
5594,2023-08-22 01:00:00,South,Furniture,Table,4,1916,7664
5595,2023-08-22 02:00:00,South,Clothing,Laptop,2,4905,9810
5596,2023-08-22 03:00:00,South,Clothing,Mobile,2,991,1982
5597,2023-08-22 04:00:00,South,Electronics,Shirt,4,1259,5036
5598,2023-08-22 05:00:00,South,Clothing,Table,3,4001,12003
5599,2023-08-22 06:00:00,West,Furniture,Laptop,3,500,1500
5600,2023-08-22 07:00:00,West,Furniture,Sofa,4,2588,10352
5601,2023-08-22 08:00:00,East,Furniture,Laptop,3,4156,12468
5602,2023-08-22 09:00:00,North,Electronics,Mobile,3,711,2133
5603,2023-08-22 10:00:00,East,Electronics,Table,2,4222,8444
5604,2023-08-22 11:00:00,North,Clothing,Laptop,3,4017,12051
5605,2023-08-22 12:00:00,South,Clothing,Table,1,2465,2465
5606,2023-08-22 13:00:00,North,Clothing,Table,2,803,1606
5607,2023-08-22 14:00:00,East,Electronics,Sofa,1,4272,4272
5608,2023-08-22 15:00:00,East,Electronics,Shirt,4,2281,9124
5609,2023-08-22 16:00:00,North,Clothing,Mobile,3,3725,11175
5610,2023-08-22 17:00:00,West,Electronics,Laptop,1,2572,2572
5611,2023-08-22 18:00:00,South,Electronics,Shirt,3,1307,3921
5612,2023-08-22 19:00:00,South,Furniture,Sofa,1,4620,4620
5613,2023-08-22 20:00:00,East,Furniture,Shirt,2,2276,4552
5614,2023-08-22 21:00:00,West,Clothing,Table,4,3690,14760
5615,2023-08-22 22:00:00,North,Clothing,Table,1,4542,4542
5616,2023-08-22 23:00:00,South,Furniture,Mobile,2,4703,9406
5617,2023-08-23 00:00:00,West,Electronics,Laptop,4,1853,7412
5618,2023-08-23 01:00:00,South,Clothing,Laptop,1,679,679
5619,2023-08-23 02:00:00,West,Clothing,Sofa,1,1380,1380
5620,2023-08-23 03:00:00,West,Clothing,Mobile,2,2330,4660
5621,2023-08-23 04:00:00,East,Electronics,Laptop,4,4502,18008
5622,2023-08-23 05:00:00,South,Furniture,Table,4,3300,13200
5623,2023-08-23 06:00:00,North,Clothing,Mobile,2,4763,9526
5624,2023-08-23 07:00:00,East,Furniture,Shirt,3,722,2166
5625,2023-08-23 08:00:00,East,Furniture,Mobile,2,4873,9746
5626,2023-08-23 09:00:00,North,Electronics,Mobile,4,2737,10948
5627,2023-08-23 10:00:00,East,Electronics,Laptop,2,3078,6156
5628,2023-08-23 11:00:00,West,Electronics,Sofa,3,2278,6834
5629,2023-08-23 12:00:00,West,Electronics,Sofa,2,1120,2240
5630,2023-08-23 13:00:00,South,Electronics,Laptop,2,1713,3426
5631,2023-08-23 14:00:00,South,Electronics,Laptop,1,4554,4554
5632,2023-08-23 15:00:00,North,Clothing,Laptop,3,4813,14439
5633,2023-08-23 16:00:00,South,Furniture,Sofa,4,4763,19052
5634,2023-08-23 17:00:00,West,Electronics,Laptop,3,3327,9981
5635,2023-08-23 18:00:00,North,Clothing,Shirt,4,2740,10960
5636,2023-08-23 19:00:00,North,Furniture,Shirt,4,1862,7448
5637,2023-08-23 20:00:00,South,Electronics,Table,1,3338,3338
5638,2023-08-23 21:00:00,West,Electronics,Shirt,3,3002,9006
5639,2023-08-23 22:00:00,North,Clothing,Mobile,1,2740,2740
5640,2023-08-23 23:00:00,West,Furniture,Table,2,592,1184
5641,2023-08-24 00:00:00,West,Electronics,Shirt,3,1738,5214
5642,2023-08-24 01:00:00,West,Furniture,Mobile,2,3970,7940
5643,2023-08-24 02:00:00,South,Clothing,Shirt,3,3735,11205
5644,2023-08-24 03:00:00,East,Electronics,Mobile,4,4701,18804
5645,2023-08-24 04:00:00,East,Furniture,Laptop,2,3264,6528
5646,2023-08-24 05:00:00,North,Clothing,Mobile,3,4104,12312
5647,2023-08-24 06:00:00,West,Clothing,Laptop,3,3335,10005
5648,2023-08-24 07:00:00,South,Electronics,Mobile,2,4401,8802
5649,2023-08-24 08:00:00,West,Furniture,Mobile,1,3734,3734
5650,2023-08-24 09:00:00,West,Electronics,Shirt,3,4128,12384
5651,2023-08-24 10:00:00,South,Electronics,Mobile,1,2268,2268
5652,2023-08-24 11:00:00,East,Furniture,Shirt,1,4009,4009
5653,2023-08-24 12:00:00,West,Furniture,Mobile,1,3401,3401
5654,2023-08-24 13:00:00,West,Furniture,Sofa,1,2041,2041
5655,2023-08-24 14:00:00,East,Clothing,Table,1,2591,2591
5656,2023-08-24 15:00:00,South,Clothing,Shirt,4,3150,12600
5657,2023-08-24 16:00:00,North,Furniture,Shirt,1,2231,2231
5658,2023-08-24 17:00:00,East,Clothing,Laptop,4,591,2364
5659,2023-08-24 18:00:00,North,Electronics,Sofa,3,1230,3690
5660,2023-08-24 19:00:00,North,Furniture,Laptop,4,4932,19728
5661,2023-08-24 20:00:00,East,Electronics,Sofa,4,4314,17256
5662,2023-08-24 21:00:00,West,Furniture,Sofa,1,1199,1199
5663,2023-08-24 22:00:00,North,Electronics,Mobile,3,3514,10542
5664,2023-08-24 23:00:00,North,Furniture,Laptop,3,2811,8433
5665,2023-08-25 00:00:00,South,Electronics,Table,3,2516,7548
5666,2023-08-25 01:00:00,West,Furniture,Sofa,2,3990,7980
5667,2023-08-25 02:00:00,North,Furniture,Sofa,4,1477,5908
5668,2023-08-25 03:00:00,South,Clothing,Shirt,1,4710,4710
5669,2023-08-25 04:00:00,West,Electronics,Mobile,2,1758,3516
5670,2023-08-25 05:00:00,East,Clothing,Table,1,4355,4355
5671,2023-08-25 06:00:00,East,Electronics,Sofa,2,1797,3594
5672,2023-08-25 07:00:00,South,Clothing,Shirt,3,2478,7434
5673,2023-08-25 08:00:00,East,Furniture,Laptop,2,4629,9258
5674,2023-08-25 09:00:00,North,Clothing,Sofa,3,2232,6696
5675,2023-08-25 10:00:00,West,Clothing,Shirt,2,3442,6884
5676,2023-08-25 11:00:00,North,Furniture,Laptop,1,3009,3009
5677,2023-08-25 12:00:00,North,Clothing,Mobile,1,948,948
5678,2023-08-25 13:00:00,East,Furniture,Laptop,2,1737,3474
5679,2023-08-25 14:00:00,North,Electronics,Sofa,4,832,3328
5680,2023-08-25 15:00:00,East,Clothing,Table,4,4823,19292
5681,2023-08-25 16:00:00,West,Furniture,Laptop,2,665,1330
5682,2023-08-25 17:00:00,West,Furniture,Table,4,4527,18108
5683,2023-08-25 18:00:00,North,Clothing,Table,1,3274,3274
5684,2023-08-25 19:00:00,South,Electronics,Laptop,4,2199,8796
5685,2023-08-25 20:00:00,East,Clothing,Mobile,2,1913,3826
5686,2023-08-25 21:00:00,East,Furniture,Laptop,4,1946,7784
5687,2023-08-25 22:00:00,North,Electronics,Shirt,2,3982,7964
5688,2023-08-25 23:00:00,East,Clothing,Table,1,2187,2187
5689,2023-08-26 00:00:00,East,Furniture,Sofa,3,946,2838
5690,2023-08-26 01:00:00,South,Clothing,Table,1,3974,3974
5691,2023-08-26 02:00:00,South,Electronics,Sofa,1,596,596
5692,2023-08-26 03:00:00,North,Electronics,Shirt,2,2926,5852
5693,2023-08-26 04:00:00,South,Electronics,Shirt,1,3217,3217
5694,2023-08-26 05:00:00,North,Electronics,Shirt,1,3757,3757
5695,2023-08-26 06:00:00,West,Electronics,Laptop,4,1002,4008
5696,2023-08-26 07:00:00,North,Clothing,Table,2,4883,9766
5697,2023-08-26 08:00:00,West,Electronics,Sofa,4,4964,19856
5698,2023-08-26 09:00:00,North,Electronics,Shirt,2,564,1128
5699,2023-08-26 10:00:00,East,Furniture,Shirt,4,4757,19028
5700,2023-08-26 11:00:00,South,Electronics,Sofa,4,1161,4644
5701,2023-08-26 12:00:00,West,Furniture,Table,3,3989,11967
5702,2023-08-26 13:00:00,North,Furniture,Table,1,980,980
5703,2023-08-26 14:00:00,South,Furniture,Sofa,4,3761,15044
5704,2023-08-26 15:00:00,North,Clothing,Mobile,3,905,2715
5705,2023-08-26 16:00:00,South,Clothing,Table,4,4060,16240
5706,2023-08-26 17:00:00,South,Furniture,Sofa,4,3883,15532
5707,2023-08-26 18:00:00,North,Clothing,Sofa,3,4167,12501
5708,2023-08-26 19:00:00,West,Electronics,Shirt,3,1617,4851
5709,2023-08-26 20:00:00,West,Clothing,Sofa,3,2937,8811
5710,2023-08-26 21:00:00,East,Electronics,Laptop,1,3982,3982
5711,2023-08-26 22:00:00,South,Electronics,Shirt,1,4209,4209
5712,2023-08-26 23:00:00,East,Clothing,Shirt,4,3940,15760
5713,2023-08-27 00:00:00,East,Clothing,Table,1,1241,1241
5714,2023-08-27 01:00:00,North,Furniture,Mobile,3,3739,11217
5715,2023-08-27 02:00:00,North,Clothing,Table,2,3421,6842
5716,2023-08-27 03:00:00,North,Clothing,Laptop,1,2331,2331
5717,2023-08-27 04:00:00,South,Clothing,Shirt,3,4638,13914
5718,2023-08-27 05:00:00,North,Electronics,Shirt,3,1410,4230
5719,2023-08-27 06:00:00,North,Electronics,Sofa,3,4512,13536
5720,2023-08-27 07:00:00,South,Electronics,Mobile,3,1918,5754
5721,2023-08-27 08:00:00,South,Furniture,Mobile,4,4809,19236
5722,2023-08-27 09:00:00,West,Furniture,Sofa,3,4538,13614
5723,2023-08-27 10:00:00,North,Furniture,Laptop,3,4139,12417
5724,2023-08-27 11:00:00,North,Electronics,Mobile,4,3945,15780
5725,2023-08-27 12:00:00,North,Clothing,Shirt,1,631,631
5726,2023-08-27 13:00:00,West,Furniture,Laptop,2,2556,5112
5727,2023-08-27 14:00:00,North,Furniture,Table,4,652,2608
5728,2023-08-27 15:00:00,West,Electronics,Table,4,2978,11912
5729,2023-08-27 16:00:00,East,Furniture,Laptop,1,982,982
5730,2023-08-27 17:00:00,West,Clothing,Shirt,1,804,804
5731,2023-08-27 18:00:00,East,Electronics,Table,3,3019,9057
5732,2023-08-27 19:00:00,North,Electronics,Shirt,1,1492,1492
5733,2023-08-27 20:00:00,East,Clothing,Sofa,2,2737,5474
5734,2023-08-27 21:00:00,West,Clothing,Mobile,4,3059,12236
5735,2023-08-27 22:00:00,South,Clothing,Laptop,2,4938,9876
5736,2023-08-27 23:00:00,East,Furniture,Mobile,3,1214,3642
5737,2023-08-28 00:00:00,East,Clothing,Sofa,2,2209,4418
5738,2023-08-28 01:00:00,North,Electronics,Table,3,1557,4671
5739,2023-08-28 02:00:00,West,Clothing,Shirt,2,970,1940
5740,2023-08-28 03:00:00,East,Electronics,Shirt,4,3965,15860
5741,2023-08-28 04:00:00,East,Electronics,Sofa,2,1240,2480
5742,2023-08-28 05:00:00,East,Furniture,Laptop,1,4066,4066
5743,2023-08-28 06:00:00,East,Clothing,Mobile,2,1012,2024
5744,2023-08-28 07:00:00,South,Furniture,Table,4,3893,15572
5745,2023-08-28 08:00:00,West,Clothing,Laptop,3,3785,11355
5746,2023-08-28 09:00:00,North,Clothing,Sofa,2,4337,8674
5747,2023-08-28 10:00:00,North,Clothing,Sofa,2,2692,5384
5748,2023-08-28 11:00:00,South,Clothing,Shirt,1,859,859
5749,2023-08-28 12:00:00,West,Clothing,Table,3,784,2352
5750,2023-08-28 13:00:00,East,Electronics,Laptop,3,3816,11448
5751,2023-08-28 14:00:00,South,Electronics,Shirt,3,3777,11331
5752,2023-08-28 15:00:00,West,Clothing,Table,4,3131,12524
5753,2023-08-28 16:00:00,East,Electronics,Mobile,4,2257,9028
5754,2023-08-28 17:00:00,South,Furniture,Mobile,1,3274,3274
5755,2023-08-28 18:00:00,West,Furniture,Shirt,2,2022,4044
5756,2023-08-28 19:00:00,North,Furniture,Laptop,4,1745,6980
5757,2023-08-28 20:00:00,North,Clothing,Table,3,1912,5736
5758,2023-08-28 21:00:00,West,Clothing,Mobile,2,1916,3832
5759,2023-08-28 22:00:00,North,Electronics,Mobile,2,857,1714
5760,2023-08-28 23:00:00,West,Electronics,Laptop,2,3965,7930
5761,2023-08-29 00:00:00,East,Electronics,Shirt,1,4635,4635
5762,2023-08-29 01:00:00,West,Furniture,Sofa,4,3449,13796
5763,2023-08-29 02:00:00,East,Furniture,Table,4,3641,14564
5764,2023-08-29 03:00:00,South,Furniture,Mobile,2,3376,6752
5765,2023-08-29 04:00:00,West,Furniture,Sofa,1,696,696
5766,2023-08-29 05:00:00,South,Electronics,Laptop,1,2374,2374
5767,2023-08-29 06:00:00,North,Clothing,Shirt,4,1437,5748
5768,2023-08-29 07:00:00,East,Clothing,Table,4,2694,10776
5769,2023-08-29 08:00:00,West,Furniture,Laptop,1,4030,4030
5770,2023-08-29 09:00:00,South,Clothing,Shirt,3,4625,13875
5771,2023-08-29 10:00:00,East,Clothing,Laptop,1,889,889
5772,2023-08-29 11:00:00,East,Clothing,Mobile,3,3426,10278
5773,2023-08-29 12:00:00,North,Furniture,Mobile,4,846,3384
5774,2023-08-29 13:00:00,North,Electronics,Sofa,1,3344,3344
5775,2023-08-29 14:00:00,East,Electronics,Laptop,1,618,618
5776,2023-08-29 15:00:00,East,Clothing,Mobile,1,1738,1738
5777,2023-08-29 16:00:00,West,Electronics,Shirt,1,3280,3280
5778,2023-08-29 17:00:00,East,Electronics,Sofa,2,2627,5254
5779,2023-08-29 18:00:00,West,Furniture,Table,2,2966,5932
5780,2023-08-29 19:00:00,East,Furniture,Laptop,4,1083,4332
5781,2023-08-29 20:00:00,North,Clothing,Mobile,4,3259,13036
5782,2023-08-29 21:00:00,West,Clothing,Shirt,1,2208,2208
5783,2023-08-29 22:00:00,South,Clothing,Laptop,2,3204,6408
5784,2023-08-29 23:00:00,North,Furniture,Shirt,4,1171,4684
5785,2023-08-30 00:00:00,West,Electronics,Sofa,3,2271,6813
5786,2023-08-30 01:00:00,West,Furniture,Mobile,2,2185,4370
5787,2023-08-30 02:00:00,South,Furniture,Mobile,2,2577,5154
5788,2023-08-30 03:00:00,West,Electronics,Sofa,2,2985,5970
5789,2023-08-30 04:00:00,East,Electronics,Shirt,1,2196,2196
5790,2023-08-30 05:00:00,South,Clothing,Laptop,3,4101,12303
5791,2023-08-30 06:00:00,North,Electronics,Shirt,1,4658,4658
5792,2023-08-30 07:00:00,North,Electronics,Laptop,4,1953,7812
5793,2023-08-30 08:00:00,East,Electronics,Sofa,3,3706,11118
5794,2023-08-30 09:00:00,North,Electronics,Table,1,4752,4752
5795,2023-08-30 10:00:00,West,Clothing,Laptop,2,3490,6980
5796,2023-08-30 11:00:00,West,Clothing,Mobile,3,2801,8403
5797,2023-08-30 12:00:00,East,Electronics,Mobile,2,3758,7516
5798,2023-08-30 13:00:00,North,Electronics,Mobile,4,1850,7400
5799,2023-08-30 14:00:00,North,Clothing,Shirt,3,4601,13803
5800,2023-08-30 15:00:00,East,Clothing,Shirt,4,4449,17796
5801,2023-08-30 16:00:00,South,Electronics,Shirt,4,1779,7116
5802,2023-08-30 17:00:00,North,Furniture,Mobile,4,1320,5280
5803,2023-08-30 18:00:00,South,Clothing,Laptop,3,1843,5529
5804,2023-08-30 19:00:00,North,Clothing,Mobile,4,2795,11180
5805,2023-08-30 20:00:00,North,Clothing,Laptop,1,503,503
5806,2023-08-30 21:00:00,North,Electronics,Shirt,1,3060,3060
5807,2023-08-30 22:00:00,North,Electronics,Table,4,3053,12212
5808,2023-08-30 23:00:00,West,Clothing,Shirt,2,530,1060
5809,2023-08-31 00:00:00,South,Electronics,Sofa,4,2152,8608
5810,2023-08-31 01:00:00,South,Electronics,Laptop,4,1798,7192
5811,2023-08-31 02:00:00,North,Clothing,Table,2,1385,2770
5812,2023-08-31 03:00:00,North,Electronics,Shirt,3,1700,5100
5813,2023-08-31 04:00:00,South,Furniture,Table,3,3858,11574
5814,2023-08-31 05:00:00,West,Electronics,Mobile,4,2479,9916
5815,2023-08-31 06:00:00,East,Electronics,Laptop,1,4538,4538
5816,2023-08-31 07:00:00,East,Clothing,Sofa,1,2626,2626
5817,2023-08-31 08:00:00,South,Clothing,Mobile,1,2790,2790
5818,2023-08-31 09:00:00,North,Furniture,Table,4,4394,17576
5819,2023-08-31 10:00:00,North,Electronics,Shirt,1,704,704
5820,2023-08-31 11:00:00,West,Furniture,Laptop,1,1983,1983
5821,2023-08-31 12:00:00,East,Furniture,Sofa,3,3270,9810
5822,2023-08-31 13:00:00,West,Clothing,Shirt,4,4928,19712
5823,2023-08-31 14:00:00,East,Electronics,Sofa,3,3150,9450
5824,2023-08-31 15:00:00,South,Clothing,Laptop,2,4761,9522
5825,2023-08-31 16:00:00,East,Furniture,Table,3,2708,8124
5826,2023-08-31 17:00:00,West,Furniture,Sofa,4,505,2020
5827,2023-08-31 18:00:00,West,Clothing,Laptop,1,1031,1031
5828,2023-08-31 19:00:00,West,Clothing,Sofa,4,2592,10368
5829,2023-08-31 20:00:00,South,Clothing,Shirt,3,726,2178
5830,2023-08-31 21:00:00,East,Clothing,Sofa,4,2599,10396
5831,2023-08-31 22:00:00,East,Clothing,Shirt,4,1396,5584
5832,2023-08-31 23:00:00,West,Furniture,Shirt,3,1820,5460
5833,2023-09-01 00:00:00,East,Clothing,Laptop,3,3161,9483
5834,2023-09-01 01:00:00,North,Electronics,Mobile,2,3059,6118
5835,2023-09-01 02:00:00,North,Furniture,Sofa,2,2164,4328
5836,2023-09-01 03:00:00,North,Furniture,Table,3,2025,6075
5837,2023-09-01 04:00:00,East,Electronics,Shirt,4,4250,17000
5838,2023-09-01 05:00:00,South,Electronics,Mobile,3,4154,12462
5839,2023-09-01 06:00:00,South,Furniture,Shirt,1,3067,3067
5840,2023-09-01 07:00:00,South,Clothing,Mobile,2,1596,3192
5841,2023-09-01 08:00:00,South,Furniture,Mobile,1,3598,3598
5842,2023-09-01 09:00:00,North,Furniture,Table,4,3740,14960
5843,2023-09-01 10:00:00,North,Electronics,Mobile,1,3322,3322
5844,2023-09-01 11:00:00,West,Furniture,Table,3,3427,10281
5845,2023-09-01 12:00:00,East,Clothing,Laptop,3,4114,12342
5846,2023-09-01 13:00:00,East,Electronics,Shirt,3,1347,4041
5847,2023-09-01 14:00:00,South,Furniture,Table,1,4116,4116
5848,2023-09-01 15:00:00,North,Furniture,Shirt,1,3204,3204
5849,2023-09-01 16:00:00,South,Clothing,Sofa,1,4393,4393
5850,2023-09-01 17:00:00,West,Furniture,Laptop,3,3881,11643
5851,2023-09-01 18:00:00,East,Furniture,Sofa,3,3571,10713
5852,2023-09-01 19:00:00,East,Furniture,Sofa,3,3494,10482
5853,2023-09-01 20:00:00,South,Furniture,Mobile,1,2000,2000
5854,2023-09-01 21:00:00,West,Clothing,Mobile,1,2942,2942
5855,2023-09-01 22:00:00,East,Furniture,Sofa,4,2225,8900
5856,2023-09-01 23:00:00,West,Furniture,Mobile,2,2065,4130
5857,2023-09-02 00:00:00,West,Furniture,Shirt,3,2243,6729
5858,2023-09-02 01:00:00,South,Electronics,Mobile,1,825,825
5859,2023-09-02 02:00:00,North,Clothing,Sofa,2,4917,9834
5860,2023-09-02 03:00:00,South,Electronics,Mobile,1,2730,2730
5861,2023-09-02 04:00:00,North,Electronics,Mobile,1,3166,3166
5862,2023-09-02 05:00:00,West,Clothing,Table,3,1709,5127
5863,2023-09-02 06:00:00,North,Electronics,Table,2,4861,9722
5864,2023-09-02 07:00:00,West,Electronics,Sofa,1,1341,1341
5865,2023-09-02 08:00:00,East,Electronics,Shirt,2,4924,9848
5866,2023-09-02 09:00:00,East,Clothing,Laptop,2,4401,8802
5867,2023-09-02 10:00:00,East,Furniture,Laptop,3,3936,11808
5868,2023-09-02 11:00:00,South,Clothing,Sofa,2,2571,5142
5869,2023-09-02 12:00:00,South,Clothing,Shirt,4,1784,7136
5870,2023-09-02 13:00:00,West,Clothing,Shirt,4,1878,7512
5871,2023-09-02 14:00:00,East,Electronics,Shirt,3,3158,9474
5872,2023-09-02 15:00:00,South,Furniture,Table,3,4061,12183
5873,2023-09-02 16:00:00,East,Clothing,Sofa,4,2387,9548
5874,2023-09-02 17:00:00,South,Clothing,Laptop,3,4512,13536
5875,2023-09-02 18:00:00,North,Furniture,Shirt,2,2478,4956
5876,2023-09-02 19:00:00,North,Furniture,Sofa,1,4916,4916
5877,2023-09-02 20:00:00,East,Furniture,Laptop,3,4798,14394
5878,2023-09-02 21:00:00,West,Electronics,Table,4,3661,14644
5879,2023-09-02 22:00:00,South,Furniture,Mobile,1,2724,2724
5880,2023-09-02 23:00:00,South,Electronics,Laptop,2,2579,5158
5881,2023-09-03 00:00:00,North,Clothing,Laptop,1,1453,1453
5882,2023-09-03 01:00:00,North,Electronics,Laptop,4,3367,13468
5883,2023-09-03 02:00:00,West,Furniture,Mobile,1,2790,2790
5884,2023-09-03 03:00:00,West,Electronics,Shirt,4,569,2276
5885,2023-09-03 04:00:00,West,Furniture,Mobile,3,1594,4782
5886,2023-09-03 05:00:00,East,Electronics,Laptop,3,4753,14259
5887,2023-09-03 06:00:00,North,Clothing,Table,4,1048,4192
5888,2023-09-03 07:00:00,East,Electronics,Laptop,3,2339,7017
5889,2023-09-03 08:00:00,North,Clothing,Table,2,2451,4902
5890,2023-09-03 09:00:00,North,Furniture,Sofa,1,1558,1558
5891,2023-09-03 10:00:00,South,Clothing,Table,4,4051,16204
5892,2023-09-03 11:00:00,North,Furniture,Laptop,4,3007,12028
5893,2023-09-03 12:00:00,North,Furniture,Mobile,4,4407,17628
5894,2023-09-03 13:00:00,East,Clothing,Laptop,2,3990,7980
5895,2023-09-03 14:00:00,North,Clothing,Laptop,2,4963,9926
5896,2023-09-03 15:00:00,East,Electronics,Sofa,2,3459,6918
5897,2023-09-03 16:00:00,West,Electronics,Shirt,4,1382,5528
5898,2023-09-03 17:00:00,North,Clothing,Laptop,2,3125,6250
5899,2023-09-03 18:00:00,North,Clothing,Sofa,3,2653,7959
5900,2023-09-03 19:00:00,East,Clothing,Mobile,1,4066,4066
5901,2023-09-03 20:00:00,West,Clothing,Sofa,3,759,2277
5902,2023-09-03 21:00:00,South,Furniture,Sofa,3,2008,6024
5903,2023-09-03 22:00:00,West,Clothing,Table,2,812,1624
5904,2023-09-03 23:00:00,East,Clothing,Shirt,4,3178,12712
5905,2023-09-04 00:00:00,West,Clothing,Shirt,3,2344,7032
5906,2023-09-04 01:00:00,East,Clothing,Mobile,1,3084,3084
5907,2023-09-04 02:00:00,East,Furniture,Sofa,2,4514,9028
5908,2023-09-04 03:00:00,South,Electronics,Mobile,3,3751,11253
5909,2023-09-04 04:00:00,North,Electronics,Mobile,2,2033,4066
5910,2023-09-04 05:00:00,East,Electronics,Shirt,1,1923,1923
5911,2023-09-04 06:00:00,East,Electronics,Shirt,2,2520,5040
5912,2023-09-04 07:00:00,South,Electronics,Shirt,4,2191,8764
5913,2023-09-04 08:00:00,East,Furniture,Laptop,3,2228,6684
5914,2023-09-04 09:00:00,North,Electronics,Sofa,3,827,2481
5915,2023-09-04 10:00:00,South,Furniture,Mobile,4,2088,8352
5916,2023-09-04 11:00:00,North,Furniture,Sofa,1,4253,4253
5917,2023-09-04 12:00:00,North,Electronics,Mobile,1,3394,3394
5918,2023-09-04 13:00:00,South,Electronics,Mobile,2,597,1194
5919,2023-09-04 14:00:00,East,Electronics,Mobile,3,2847,8541
5920,2023-09-04 15:00:00,North,Clothing,Mobile,1,1597,1597
5921,2023-09-04 16:00:00,North,Furniture,Table,4,584,2336
5922,2023-09-04 17:00:00,North,Electronics,Table,4,1777,7108
5923,2023-09-04 18:00:00,North,Clothing,Laptop,4,3211,12844
5924,2023-09-04 19:00:00,South,Furniture,Shirt,1,1018,1018
5925,2023-09-04 20:00:00,South,Clothing,Mobile,4,4023,16092
5926,2023-09-04 21:00:00,West,Clothing,Sofa,3,683,2049
5927,2023-09-04 22:00:00,West,Electronics,Table,1,1472,1472
5928,2023-09-04 23:00:00,North,Furniture,Shirt,1,3885,3885
5929,2023-09-05 00:00:00,East,Clothing,Laptop,3,2888,8664
5930,2023-09-05 01:00:00,North,Furniture,Shirt,4,4822,19288
5931,2023-09-05 02:00:00,East,Electronics,Mobile,1,4327,4327
5932,2023-09-05 03:00:00,North,Furniture,Shirt,3,2811,8433
5933,2023-09-05 04:00:00,West,Clothing,Mobile,3,2997,8991
5934,2023-09-05 05:00:00,West,Clothing,Table,2,3979,7958
5935,2023-09-05 06:00:00,East,Furniture,Table,4,4765,19060
5936,2023-09-05 07:00:00,North,Clothing,Mobile,4,1065,4260
5937,2023-09-05 08:00:00,East,Clothing,Sofa,3,2435,7305
5938,2023-09-05 09:00:00,West,Clothing,Table,1,1326,1326
5939,2023-09-05 10:00:00,North,Electronics,Sofa,2,3617,7234
5940,2023-09-05 11:00:00,North,Electronics,Mobile,2,849,1698
5941,2023-09-05 12:00:00,East,Clothing,Mobile,1,598,598
5942,2023-09-05 13:00:00,South,Furniture,Table,2,2269,4538
5943,2023-09-05 14:00:00,East,Electronics,Sofa,1,2304,2304
5944,2023-09-05 15:00:00,West,Furniture,Mobile,2,1560,3120
5945,2023-09-05 16:00:00,West,Clothing,Table,1,4009,4009
5946,2023-09-05 17:00:00,West,Clothing,Mobile,3,3556,10668
5947,2023-09-05 18:00:00,West,Furniture,Shirt,3,4670,14010
5948,2023-09-05 19:00:00,West,Electronics,Shirt,2,2605,5210
5949,2023-09-05 20:00:00,South,Furniture,Table,2,3590,7180
5950,2023-09-05 21:00:00,North,Furniture,Mobile,3,901,2703
5951,2023-09-05 22:00:00,East,Clothing,Table,4,687,2748
5952,2023-09-05 23:00:00,East,Electronics,Laptop,1,4484,4484
5953,2023-09-06 00:00:00,West,Furniture,Table,4,638,2552
5954,2023-09-06 01:00:00,East,Electronics,Table,2,642,1284
5955,2023-09-06 02:00:00,West,Clothing,Shirt,3,4703,14109
5956,2023-09-06 03:00:00,South,Electronics,Shirt,2,720,1440
5957,2023-09-06 04:00:00,South,Clothing,Mobile,4,4740,18960
5958,2023-09-06 05:00:00,North,Electronics,Table,3,2923,8769
5959,2023-09-06 06:00:00,South,Furniture,Table,3,4600,13800
5960,2023-09-06 07:00:00,South,Clothing,Mobile,3,4528,13584
5961,2023-09-06 08:00:00,North,Furniture,Sofa,1,887,887
5962,2023-09-06 09:00:00,East,Clothing,Mobile,2,4338,8676
5963,2023-09-06 10:00:00,West,Electronics,Shirt,4,3531,14124
5964,2023-09-06 11:00:00,West,Electronics,Shirt,1,1059,1059
5965,2023-09-06 12:00:00,East,Clothing,Table,4,2339,9356
5966,2023-09-06 13:00:00,North,Clothing,Shirt,1,3734,3734
5967,2023-09-06 14:00:00,East,Clothing,Mobile,3,2271,6813
5968,2023-09-06 15:00:00,South,Electronics,Table,1,864,864
5969,2023-09-06 16:00:00,North,Clothing,Mobile,2,916,1832
5970,2023-09-06 17:00:00,North,Clothing,Mobile,2,2135,4270
5971,2023-09-06 18:00:00,North,Furniture,Table,4,2568,10272
5972,2023-09-06 19:00:00,West,Clothing,Sofa,3,1016,3048
5973,2023-09-06 20:00:00,East,Furniture,Shirt,3,4531,13593
5974,2023-09-06 21:00:00,North,Furniture,Laptop,4,1720,6880
5975,2023-09-06 22:00:00,North,Furniture,Laptop,2,1160,2320
5976,2023-09-06 23:00:00,North,Electronics,Laptop,2,3916,7832
5977,2023-09-07 00:00:00,East,Furniture,Shirt,4,829,3316
5978,2023-09-07 01:00:00,West,Clothing,Sofa,3,877,2631
5979,2023-09-07 02:00:00,South,Electronics,Mobile,4,3782,15128
5980,2023-09-07 03:00:00,West,Electronics,Table,4,659,2636
5981,2023-09-07 04:00:00,North,Electronics,Sofa,1,1763,1763
5982,2023-09-07 05:00:00,West,Electronics,Laptop,4,4674,18696
5983,2023-09-07 06:00:00,West,Electronics,Shirt,2,2699,5398
